,Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
13468,,,b.1CH.017.001,,,13468,,,
13469,,,b.1CH.017.002,,,13469,,,
13470,,,b.1CH.017.003,,,13470,,,
13471,templo,templo,b.1CH.017.004,35.619167,33.186667,13471,,,
13472,templo,templo,b.1CH.017.005,35.619167,33.186667,13472,,,
13473,,,b.1CH.017.005,,,13473,,,
13474,templo,templo,b.1CH.017.006,35.619167,33.186667,13474,,,
13475,,,b.1CH.017.007,,,13475,,,
13476,tierra,tierra,b.1CH.017.008,0.0,-90.0,13476,,,
13477,,,b.1CH.017.009,,,13477,,,
13478,,,b.1CH.017.010,,,13478,,,
13479,,,b.1CH.017.011,,,13479,,,
13480,templo,templo,b.1CH.017.012,35.619167,33.186667,13480,,,
13481,,,b.1CH.017.013,,,13481,,,
13482,Israel,Israel,b.1CH.017.014,34.851612,31.046051000000002,13482,,,
13483,templo,templo,b.1CH.017.014,35.619167,33.186667,13483,,,
13484,,,b.1CH.017.015,,,13484,,,
13485,,,b.1CH.017.016,,,13485,,,
13486,,,b.1CH.017.017,,,13486,,,
13487,,,b.1CH.017.018,,,13487,,,
13488,,,b.1CH.017.019,,,13488,,,
13489,,,b.1CH.017.020,,,13489,,,
13490,tierra,tierra,b.1CH.017.021,0.0,-90.0,13490,,,
13491,Egipto,Egipto,b.1CH.017.021,30.802497999999996,26.820553000000004,13491,,,
13492,,,b.1CH.017.022,,,13492,,,
13493,,,b.1CH.017.023,,,13493,,,
13494,,,b.1CH.017.024,,,13494,,,
13495,,,b.1CH.017.025,,,13495,,,
13496,,,b.1CH.017.026,,,13496,,,
13497,,,b.1CH.017.027,,,13497,,,
13498,Gat,Gat,b.1CH.018.001,34.846944,31.699722,13498,,,
13499,campos de Moab,campos de Moab,b.1CH.018.002,35.6184,31.0003,13499,,,
13500,Éufrates,Éufrates,b.1CH.018.003,42.6289045,35.276495700000005,13500,,,
13501,Hamat,Hamat,b.1CH.018.003,36.75,35.133333,13501,,,
13502,,,b.1CH.018.003,,,13502,,,
13503,,,b.1CH.018.004,,,13503,,,
13504,Damasco,Damasco,b.1CH.018.005,36.2765279,33.5138073,13504,,,
13505,,,b.1CH.018.005,,,13505,,,
13506,Damasco,Damasco,b.1CH.018.006,36.2765279,33.5138073,13506,,,
13507,Jerusalén,Jerusalén,b.1CH.018.007,35.21371,31.768319,13507,,,
13508,,,b.1CH.018.008,,,13508,,,
13509,,,b.1CH.018.008,,,13509,,,
13510,Hamat,Hamat,b.1CH.018.009,36.75,35.133333,13510,,,
13511,,,b.1CH.018.009,,,13511,,,
13512,,,b.1CH.018.010,,,13512,,,
13513,Edom,Edom,b.1CH.018.011,35.104744,30.680645,13513,,,
13514,campos de Moab,campos de Moab,b.1CH.018.011,35.6184,31.0003,13514,,,
13515,tierra de los filisteos,tierra de los filisteos,b.1CH.018.011,34.566667,31.666667,13515,,,
13516,Amalec,Amalec,b.1CH.018.011,35.104744,30.680645,13516,,,
13517,,,b.1CH.018.011,,,13517,,,
13518,,,b.1CH.018.012,,,13518,,,
13519,Edom,Edom,b.1CH.018.013,35.104744,30.680645,13519,,,
13520,,,b.1CH.018.014,,,13520,,,
13521,,,b.1CH.018.015,,,13521,,,
13522,,,b.1CH.018.016,,,13522,,,
13523,,,b.1CH.018.017,,,13523,,,
13524,,,b.1CH.019.001,,,13524,,,
13525,,,b.1CH.019.002,,,13525,,,
13526,,,b.1CH.019.003,,,13526,,,
13527,,,b.1CH.019.004,,,13527,,,
13528,Jericó,Jericó,b.1CH.019.005,35.4617583,31.8611058,13528,,,
13529,,,b.1CH.019.006,,,13529,,,
13530,Siria,Siria,b.1CH.019.006,38.996815000000005,34.802075,13530,,,
13531,,,b.1CH.019.006,,,13531,,,
13532,,,b.1CH.019.007,,,13532,,,
13533,,,b.1CH.019.007,,,13533,,,
13534,,,b.1CH.019.007,,,13534,,,
13535,,,b.1CH.019.008,,,13535,,,
13536,,,b.1CH.019.009,,,13536,,,
13537,,,b.1CH.019.010,,,13537,,,
13538,Sión,Sión,b.1CH.019.011,35.228611111111,31.771666666667,13538,,,
13539,,,b.1CH.019.012,,,13539,,,
13540,Israel,Israel,b.1CH.019.013,34.851612,31.046051000000002,13540,,,
13541,,,b.1CH.019.014,,,13541,,,
13542,Jerusalén,Jerusalén,b.1CH.019.015,35.21371,31.768319,13542,,,
13543,,,b.1CH.019.015,,,13543,,,
13544,Éufrates,Éufrates,b.1CH.019.016,42.6289045,35.276495700000005,13544,,,
13545,Jordán,Jordán,b.1CH.019.017,36.238414,30.585164000000002,13545,,,
13546,,,b.1CH.019.018,,,13546,,,
13547,Israel,Israel,b.1CH.019.019,34.851612,31.046051000000002,13547,,,
13548,Jerusalén,Jerusalén,b.1CH.020.001,35.21371,31.768319,13548,,,
13549,Rabá,Rabá,b.1CH.020.001,34.987610000000004,31.82527,13549,,,
13550,,,b.1CH.020.001,,,13550,,,
13551,Rabá,Rabá,b.1CH.020.002,34.987610000000004,31.82527,13551,,,
13552,Jerusalén,Jerusalén,b.1CH.020.003,35.21371,31.768319,13552,,,
13553,Rabá,Rabá,b.1CH.020.003,34.987610000000004,31.82527,13553,,,
13554,,,b.1CH.020.004,,,13554,,,
13555,,,b.1CH.020.005,,,13555,,,
13556,Gat,Gat,b.1CH.020.006,34.846944,31.699722,13556,,,
13557,,,b.1CH.020.007,,,13557,,,
13558,Gat,Gat,b.1CH.020.008,34.846944,31.699722,13558,,,
13559,Israel,Israel,b.1CH.021.001,34.851612,31.046051000000002,13559,,,
13560,Dan,Dan,b.1CH.021.002,34.79275,31.913148,13560,,,
13561,Beerseba,Beerseba,b.1CH.021.002,34.797778,31.258889,13561,,,
13562,Israel,Israel,b.1CH.021.002,34.851612,31.046051000000002,13562,,,
13563,Israel,Israel,b.1CH.021.003,34.851612,31.046051000000002,13563,,,
13564,Israel,Israel,b.1CH.021.004,34.851612,31.046051000000002,13564,,,
13565,Jerusalén,Jerusalén,b.1CH.021.004,35.21371,31.768319,13565,,,
13566,,,b.1CH.021.005,,,13566,,,
13567,,,b.1CH.021.006,,,13567,,,
13568,Israel,Israel,b.1CH.021.007,34.851612,31.046051000000002,13568,,,
13569,,,b.1CH.021.008,,,13569,,,
13570,,,b.1CH.021.009,,,13570,,,
13571,,,b.1CH.021.010,,,13571,,,
13572,,,b.1CH.021.011,,,13572,,,
13573,Israel,Israel,b.1CH.021.012,34.851612,31.046051000000002,13573,,,
13574,,,b.1CH.021.013,,,13574,,,
13575,Israel,Israel,b.1CH.021.014,34.851612,31.046051000000002,13575,,,
13576,Jerusalén,Jerusalén,b.1CH.021.015,35.21371,31.768319,13576,,,
13577,Jerusalén,Jerusalén,b.1CH.021.016,35.21371,31.768319,13577,,,
13578,,,b.1CH.021.017,,,13578,,,
13579,,,b.1CH.021.018,,,13579,,,
13580,,,b.1CH.021.019,,,13580,,,
13581,,,b.1CH.021.020,,,13581,,,
13582,,,b.1CH.021.021,,,13582,,,
13583,,,b.1CH.021.022,,,13583,,,
13584,,,b.1CH.021.023,,,13584,,,
13585,,,b.1CH.021.024,,,13585,,,
13586,,,b.1CH.021.025,,,13586,,,
13587,,,b.1CH.021.026,,,13587,,,
13588,,,b.1CH.021.027,,,13588,,,
13589,,,b.1CH.021.028,,,13589,,,
13590,Sinaí,Sinaí,b.1CH.021.029,34.0,29.5,13590,,,
13591,Gabaón,Gabaón,b.1CH.021.029,35.183351,31.847451,13591,,,
13592,,,b.1CH.021.029,,,13592,,,
13593,,,b.1CH.021.030,,,13593,,,
13594,templo,templo,b.1CH.022.001,35.619167,33.186667,13594,,,
13595,Israel,Israel,b.1CH.022.002,34.851612,31.046051000000002,13595,,,
13596,templo,templo,b.1CH.022.002,35.619167,33.186667,13596,,,
13597,,,b.1CH.022.003,,,13597,,,
13598,,,b.1CH.022.004,,,13598,,,
13599,templo,templo,b.1CH.022.005,35.619167,33.186667,13599,,,
13600,,,b.1CH.022.005,,,13600,,,
13601,Israel,Israel,b.1CH.022.006,34.851612,31.046051000000002,13601,,,
13602,templo,templo,b.1CH.022.006,35.619167,33.186667,13602,,,
13603,templo,templo,b.1CH.022.007,35.619167,33.186667,13603,,,
13604,templo,templo,b.1CH.022.008,35.619167,33.186667,13604,,,
13605,Israel,Israel,b.1CH.022.009,34.851612,31.046051000000002,13605,,,
13606,Israel,Israel,b.1CH.022.010,34.851612,31.046051000000002,13606,,,
13607,templo,templo,b.1CH.022.010,35.619167,33.186667,13607,,,
13608,templo,templo,b.1CH.022.011,35.619167,33.186667,13608,,,
13609,,,b.1CH.022.012,,,13609,,,
13610,,,b.1CH.022.013,,,13610,,,
13611,templo,templo,b.1CH.022.014,35.619167,33.186667,13611,,,
13612,,,b.1CH.022.015,,,13612,,,
13613,,,b.1CH.022.016,,,13613,,,
13614,,,b.1CH.022.017,,,13614,,,
13615,Israel,Israel,b.1CH.022.018,34.851612,31.046051000000002,13615,,,
13616,templo,templo,b.1CH.022.019,35.619167,33.186667,13616,,,
13617,Israel,Israel,b.1CH.023.001,34.851612,31.046051000000002,13617,,,
13618,Israel,Israel,b.1CH.023.002,34.851612,31.046051000000002,13618,,,
13619,,,b.1CH.023.003,,,13619,,,
13620,templo,templo,b.1CH.023.004,35.619167,33.186667,13620,,,
13621,,,b.1CH.023.005,,,13621,,,
13622,,,b.1CH.023.006,,,13622,,,
13623,,,b.1CH.023.007,,,13623,,,
13624,,,b.1CH.023.008,,,13624,,,
13625,,,b.1CH.023.009,,,13625,,,
13626,,,b.1CH.023.010,,,13626,,,
13627,,,b.1CH.023.011,,,13627,,,
13628,,,b.1CH.023.012,,,13628,,,
13629,,,b.1CH.023.013,,,13629,,,
13630,,,b.1CH.023.014,,,13630,,,
13631,,,b.1CH.023.015,,,13631,,,
13632,,,b.1CH.023.016,,,13632,,,
13633,,,b.1CH.023.017,,,13633,,,
13634,,,b.1CH.023.018,,,13634,,,
13635,Hebrón,Hebrón,b.1CH.023.019,35.099826,31.532569,13635,,,
13636,,,b.1CH.023.020,,,13636,,,
13637,,,b.1CH.023.021,,,13637,,,
13638,,,b.1CH.023.022,,,13638,,,
13639,,,b.1CH.023.023,,,13639,,,
13640,templo,templo,b.1CH.023.024,35.619167,33.186667,13640,,,
13641,Israel,Israel,b.1CH.023.025,34.851612,31.046051000000002,13641,,,
13642,Jerusalén,Jerusalén,b.1CH.023.025,35.21371,31.768319,13642,,,
13643,,,b.1CH.023.026,,,13643,,,
13644,,,b.1CH.023.027,,,13644,,,
13645,templo,templo,b.1CH.023.028,35.619167,33.186667,13645,,,
13646,,,b.1CH.023.029,,,13646,,,
13647,,,b.1CH.023.030,,,13647,,,
13648,,,b.1CH.023.031,,,13648,,,
13649,templo,templo,b.1CH.023.032,35.619167,33.186667,13649,,,
13650,,,b.1CH.023.032,,,13650,,,
13651,,,b.1CH.024.001,,,13651,,,
13652,,,b.1CH.024.002,,,13652,,,
13653,,,b.1CH.024.003,,,13653,,,
13654,,,b.1CH.024.004,,,13654,,,
13655,templo,templo,b.1CH.024.005,35.619167,33.186667,13655,,,
13656,,,b.1CH.024.006,,,13656,,,
13657,,,b.1CH.024.007,,,13657,,,
13658,,,b.1CH.024.008,,,13658,,,
13659,,,b.1CH.024.009,,,13659,,,
13660,,,b.1CH.024.010,,,13660,,,
13661,,,b.1CH.024.011,,,13661,,,
13662,,,b.1CH.024.012,,,13662,,,
13663,,,b.1CH.024.013,,,13663,,,
13664,,,b.1CH.024.014,,,13664,,,
13665,,,b.1CH.024.015,,,13665,,,
13666,,,b.1CH.024.016,,,13666,,,
13667,,,b.1CH.024.017,,,13667,,,
13668,,,b.1CH.024.018,,,13668,,,
13669,Israel,Israel,b.1CH.024.019,34.851612,31.046051000000002,13669,,,
13670,templo,templo,b.1CH.024.019,35.619167,33.186667,13670,,,
13671,,,b.1CH.024.020,,,13671,,,
13672,,,b.1CH.024.021,,,13672,,,
13673,,,b.1CH.024.022,,,13673,,,
13674,,,b.1CH.024.023,,,13674,,,
13675,,,b.1CH.024.024,,,13675,,,
13676,,,b.1CH.024.025,,,13676,,,
13677,,,b.1CH.024.026,,,13677,,,
13678,,,b.1CH.024.027,,,13678,,,
13679,,,b.1CH.024.028,,,13679,,,
13680,,,b.1CH.024.029,,,13680,,,
13681,,,b.1CH.024.030,,,13681,,,
13682,,,b.1CH.024.031,,,13682,,,
13683,,,b.1CH.025.001,,,13683,,,
13684,,,b.1CH.025.002,,,13684,,,
13685,,,b.1CH.025.003,,,13685,,,
13686,,,b.1CH.025.004,,,13686,,,
13687,,,b.1CH.025.005,,,13687,,,
13688,templo,templo,b.1CH.025.006,35.619167,33.186667,13688,,,
13689,,,b.1CH.025.007,,,13689,,,
13690,,,b.1CH.025.008,,,13690,,,
13691,,,b.1CH.025.009,,,13691,,,
13692,,,b.1CH.025.010,,,13692,,,
13693,,,b.1CH.025.011,,,13693,,,
13694,,,b.1CH.025.012,,,13694,,,
13695,,,b.1CH.025.013,,,13695,,,
13696,,,b.1CH.025.014,,,13696,,,
13697,,,b.1CH.025.015,,,13697,,,
13698,,,b.1CH.025.016,,,13698,,,
13699,,,b.1CH.025.017,,,13699,,,
13700,,,b.1CH.025.018,,,13700,,,
13701,,,b.1CH.025.019,,,13701,,,
13702,,,b.1CH.025.020,,,13702,,,
13703,,,b.1CH.025.021,,,13703,,,
13704,,,b.1CH.025.022,,,13704,,,
13705,,,b.1CH.025.023,,,13705,,,
13706,,,b.1CH.025.024,,,13706,,,
13707,,,b.1CH.025.025,,,13707,,,
13708,,,b.1CH.025.026,,,13708,,,
13709,,,b.1CH.025.027,,,13709,,,
13710,,,b.1CH.025.028,,,13710,,,
13711,,,b.1CH.025.029,,,13711,,,
13712,,,b.1CH.025.030,,,13712,,,
13713,,,b.1CH.025.031,,,13713,,,
13714,,,b.1CH.026.001,,,13714,,,
13715,,,b.1CH.026.002,,,13715,,,
13716,,,b.1CH.026.003,,,13716,,,
13717,,,b.1CH.026.004,,,13717,,,
13718,,,b.1CH.026.005,,,13718,,,
13719,,,b.1CH.026.006,,,13719,,,
13720,,,b.1CH.026.007,,,13720,,,
13721,,,b.1CH.026.008,,,13721,,,
13722,,,b.1CH.026.009,,,13722,,,
13723,,,b.1CH.026.010,,,13723,,,
13724,,,b.1CH.026.011,,,13724,,,
13725,templo,templo,b.1CH.026.012,35.619167,33.186667,13725,,,
13726,,,b.1CH.026.013,,,13726,,,
13727,,,b.1CH.026.014,,,13727,,,
13728,templo,templo,b.1CH.026.015,35.619167,33.186667,13728,,,
13729,,,b.1CH.026.016,,,13729,,,
13730,,,b.1CH.026.017,,,13730,,,
13731,,,b.1CH.026.018,,,13731,,,
13732,,,b.1CH.026.019,,,13732,,,
13733,templo,templo,b.1CH.026.020,35.619167,33.186667,13733,,,
13734,,,b.1CH.026.021,,,13734,,,
13735,templo,templo,b.1CH.026.022,35.619167,33.186667,13735,,,
13736,,,b.1CH.026.023,,,13736,,,
13737,,,b.1CH.026.024,,,13737,,,
13738,,,b.1CH.026.025,,,13738,,,
13739,,,b.1CH.026.026,,,13739,,,
13740,templo,templo,b.1CH.026.027,35.619167,33.186667,13740,,,
13741,,,b.1CH.026.028,,,13741,,,
13742,Israel,Israel,b.1CH.026.029,34.851612,31.046051000000002,13742,,,
13743,Jordán,Jordán,b.1CH.026.030,36.238414,30.585164000000002,13743,,,
13744,,,b.1CH.026.030,,,13744,,,
13745,Galaad,Galaad,b.1CH.026.031,35.868589,32.107445,13745,,,
13746,,,b.1CH.026.032,,,13746,,,
13747,,,b.1CH.027.001,,,13747,,,
13748,,,b.1CH.027.002,,,13748,,,
13749,,,b.1CH.027.003,,,13749,,,
13750,,,b.1CH.027.004,,,13750,,,
13751,,,b.1CH.027.005,,,13751,,,
13752,,,b.1CH.027.006,,,13752,,,
13753,,,b.1CH.027.007,,,13753,,,
13754,,,b.1CH.027.008,,,13754,,,
13755,,,b.1CH.027.009,,,13755,,,
13756,,,b.1CH.027.010,,,13756,,,
13757,,,b.1CH.027.011,,,13757,,,
13758,,,b.1CH.027.012,,,13758,,,
13759,,,b.1CH.027.013,,,13759,,,
13760,,,b.1CH.027.014,,,13760,,,
13761,,,b.1CH.027.015,,,13761,,,
13762,,,b.1CH.027.016,,,13762,,,
13763,,,b.1CH.027.017,,,13763,,,
13764,,,b.1CH.027.018,,,13764,,,
13765,,,b.1CH.027.019,,,13765,,,
13766,,,b.1CH.027.020,,,13766,,,
13767,Galaad,Galaad,b.1CH.027.021,35.868589,32.107445,13767,,,
13768,Israel,Israel,b.1CH.027.022,34.851612,31.046051000000002,13768,,,
13769,,,b.1CH.027.023,,,13769,,,
13770,,,b.1CH.027.024,,,13770,,,
13771,Israel,Israel,b.1CH.027.025,34.851612,31.046051000000002,13771,,,
13772,,,b.1CH.027.026,,,13772,,,
13773,,,b.1CH.027.027,,,13773,,,
13774,,,b.1CH.027.028,,,13774,,,
13775,,,b.1CH.027.029,,,13775,,,
13776,,,b.1CH.027.030,,,13776,,,
13777,,,b.1CH.027.031,,,13777,,,
13778,,,b.1CH.027.032,,,13778,,,
13779,,,b.1CH.027.033,,,13779,,,
13780,,,b.1CH.027.034,,,13780,,,
13781,Jerusalén,Jerusalén,b.1CH.028.001,35.21371,31.768319,13781,,,
13782,templo,templo,b.1CH.028.002,35.619167,33.186667,13782,,,
13783,templo,templo,b.1CH.028.003,35.619167,33.186667,13783,,,
13784,Israel,Israel,b.1CH.028.004,34.851612,31.046051000000002,13784,,,
13785,Israel,Israel,b.1CH.028.005,34.851612,31.046051000000002,13785,,,
13786,templo,templo,b.1CH.028.006,35.619167,33.186667,13786,,,
13787,Israel,Israel,b.1CH.028.007,34.851612,31.046051000000002,13787,,,
13788,Israel,Israel,b.1CH.028.008,34.851612,31.046051000000002,13788,,,
13789,,,b.1CH.028.009,,,13789,,,
13790,templo,templo,b.1CH.028.010,35.619167,33.186667,13790,,,
13791,templo,templo,b.1CH.028.011,35.619167,33.186667,13791,,,
13792,templo,templo,b.1CH.028.012,35.619167,33.186667,13792,,,
13793,templo,templo,b.1CH.028.013,35.619167,33.186667,13793,,,
13794,,,b.1CH.028.014,,,13794,,,
13795,,,b.1CH.028.015,,,13795,,,
13796,,,b.1CH.028.016,,,13796,,,
13797,,,b.1CH.028.017,,,13797,,,
13798,,,b.1CH.028.018,,,13798,,,
13799,,,b.1CH.028.019,,,13799,,,
13800,templo,templo,b.1CH.028.020,35.619167,33.186667,13800,,,
13801,templo,templo,b.1CH.028.021,35.619167,33.186667,13801,,,
13802,,,b.1CH.028.021,,,13802,,,
13803,templo,templo,b.1CH.029.001,35.619167,33.186667,13803,,,
13804,templo,templo,b.1CH.029.002,35.619167,33.186667,13804,,,
13805,templo,templo,b.1CH.029.003,35.619167,33.186667,13805,,,
13806,,,b.1CH.029.004,,,13806,,,
13807,,,b.1CH.029.005,,,13807,,,
13808,,,b.1CH.029.006,,,13808,,,
13809,templo,templo,b.1CH.029.007,35.619167,33.186667,13809,,,
13810,templo,templo,b.1CH.029.008,35.619167,33.186667,13810,,,
13811,,,b.1CH.029.009,,,13811,,,
13812,Israel,Israel,b.1CH.029.010,34.851612,31.046051000000002,13812,,,
13813,,,b.1CH.029.011,,,13813,,,
13814,,,b.1CH.029.012,,,13814,,,
13815,,,b.1CH.029.013,,,13815,,,
13816,,,b.1CH.029.014,,,13816,,,
13817,,,b.1CH.029.015,,,13817,,,
13818,templo,templo,b.1CH.029.016,35.619167,33.186667,13818,,,
13819,,,b.1CH.029.017,,,13819,,,
13820,,,b.1CH.029.018,,,13820,,,
13821,templo,templo,b.1CH.029.019,35.619167,33.186667,13821,,,
13822,,,b.1CH.029.020,,,13822,,,
13823,,,b.1CH.029.021,,,13823,,,
13824,,,b.1CH.029.022,,,13824,,,
13825,,,b.1CH.029.023,,,13825,,,
13826,,,b.1CH.029.024,,,13826,,,
13827,Israel,Israel,b.1CH.029.025,34.851612,31.046051000000002,13827,,,
13828,Israel,Israel,b.1CH.029.026,34.851612,31.046051000000002,13828,,,
13829,Hebrón,Hebrón,b.1CH.029.027,35.099826,31.532569,13829,,,
13830,Israel,Israel,b.1CH.029.027,34.851612,31.046051000000002,13830,,,
13831,Jerusalén,Jerusalén,b.1CH.029.027,35.21371,31.768319,13831,,,
13832,,,b.1CH.029.028,,,13832,,,
13833,,,b.1CH.029.029,,,13833,,,
13834,,,b.1CH.029.030,,,13834,,,
13835,,,b.2CH.001.001,,,13835,,,
13836,,,b.2CH.001.002,,,13836,,,
13837,Sinaí,Sinaí,b.2CH.001.003,34.0,29.5,13837,,,
13838,,,b.2CH.001.003,,,13838,,,
13839,Gabaón,Gabaón,b.2CH.001.003,35.183351,31.847451,13839,,,
13840,Jerusalén,Jerusalén,b.2CH.001.004,35.21371,31.768319,13840,,,
13841,,,b.2CH.001.004,,,13841,,,
13842,,,b.2CH.001.005,,,13842,,,
13843,,,b.2CH.001.006,,,13843,,,
13844,,,b.2CH.001.007,,,13844,,,
13845,,,b.2CH.001.008,,,13845,,,
13846,,,b.2CH.001.009,,,13846,,,
13847,,,b.2CH.001.010,,,13847,,,
13848,,,b.2CH.001.011,,,13848,,,
13849,,,b.2CH.001.012,,,13849,,,
13850,,,b.2CH.001.013,,,13850,,,
13851,Jerusalén,Jerusalén,b.2CH.001.013,35.21371,31.768319,13851,,,
13852,Gabaón,Gabaón,b.2CH.001.013,35.183351,31.847451,13852,,,
13853,Israel,Israel,b.2CH.001.014,34.851612,31.046051000000002,13853,,,
13854,Jerusalén,Jerusalén,b.2CH.001.014,35.21371,31.768319,13854,,,
13855,Jerusalén,Jerusalén,b.2CH.001.015,35.21371,31.768319,13855,,,
13856,,,b.2CH.001.015,,,13856,,,
13857,Egipto,Egipto,b.2CH.001.016,30.802497999999996,26.820553000000004,13857,,,
13858,Egipto,Egipto,b.2CH.001.017,30.802497999999996,26.820553000000004,13858,,,
13859,Siria,Siria,b.2CH.001.017,38.996815000000005,34.802075,13859,,,
13860,Israel,Israel,b.2CH.002.001,34.851612,31.046051000000002,13860,,,
13861,templo,templo,b.2CH.002.001,35.619167,33.186667,13861,,,
13862,,,b.2CH.002.001,,,13862,,,
13863,,,b.2CH.002.002,,,13863,,,
13864,Tiro,Tiro,b.2CH.002.003,35.2037641,33.2704888,13864,,,
13865,Israel,Israel,b.2CH.002.004,34.851612,31.046051000000002,13865,,,
13866,templo,templo,b.2CH.002.004,35.619167,33.186667,13866,,,
13867,templo,templo,b.2CH.002.005,35.619167,33.186667,13867,,,
13868,,,b.2CH.002.006,,,13868,,,
13869,templo,templo,b.2CH.002.006,35.619167,33.186667,13869,,,
13870,Jerusalén,Jerusalén,b.2CH.002.007,35.21371,31.768319,13870,,,
13871,Judea,Judea,b.2CH.002.007,35.2035394,31.903215399999997,13871,,,
13872,Líbano,Líbano,b.2CH.002.008,35.862285,33.854721000000005,13872,,,
13873,templo,templo,b.2CH.002.009,35.619167,33.186667,13873,,,
13874,,,b.2CH.002.010,,,13874,,,
13875,Tiro,Tiro,b.2CH.002.011,35.2037641,33.2704888,13875,,,
13876,Israel,Israel,b.2CH.002.012,34.851612,31.046051000000002,13876,,,
13877,templo,templo,b.2CH.002.012,35.619167,33.186667,13877,,,
13878,,,b.2CH.002.012,,,13878,,,
13879,,,b.2CH.002.013,,,13879,,,
13880,Tiro,Tiro,b.2CH.002.014,35.2037641,33.2704888,13880,,,
13881,,,b.2CH.002.015,,,13881,,,
13882,mar mediterráneo,mar mediterráneo,b.2CH.002.016,18.0480105,34.5531284,13882,,,
13883,Jerusalén,Jerusalén,b.2CH.002.016,35.21371,31.768319,13883,,,
13884,Líbano,Líbano,b.2CH.002.016,35.862285,33.854721000000005,13884,,,
13885,,,b.2CH.002.016,,,13885,,,
13886,Israel,Israel,b.2CH.002.017,34.851612,31.046051000000002,13886,,,
13887,,,b.2CH.002.018,,,13887,,,
13888,,,b.2CH.003.001,,,13888,,,
13889,templo,templo,b.2CH.003.001,35.619167,33.186667,13889,,,
13890,Jerusalén,Jerusalén,b.2CH.003.001,35.21371,31.768319,13890,,,
13891,,,b.2CH.003.002,,,13891,,,
13892,templo,templo,b.2CH.003.003,35.619167,33.186667,13892,,,
13893,templo,templo,b.2CH.003.004,35.619167,33.186667,13893,,,
13894,,,b.2CH.003.005,,,13894,,,
13895,templo,templo,b.2CH.003.006,35.619167,33.186667,13895,,,
13896,templo,templo,b.2CH.003.007,35.619167,33.186667,13896,,,
13897,templo,templo,b.2CH.003.008,35.619167,33.186667,13897,,,
13898,,,b.2CH.003.009,,,13898,,,
13899,,,b.2CH.003.010,,,13899,,,
13900,templo,templo,b.2CH.003.011,35.619167,33.186667,13900,,,
13901,templo,templo,b.2CH.003.012,35.619167,33.186667,13901,,,
13902,templo,templo,b.2CH.003.013,35.619167,33.186667,13902,,,
13903,,,b.2CH.003.014,,,13903,,,
13904,templo,templo,b.2CH.003.015,35.619167,33.186667,13904,,,
13905,,,b.2CH.003.016,,,13905,,,
13906,templo,templo,b.2CH.003.017,35.619167,33.186667,13906,,,
13907,,,b.2CH.004.001,,,13907,,,
13908,,,b.2CH.004.002,,,13908,,,
13909,,,b.2CH.004.003,,,13909,,,
13910,,,b.2CH.004.004,,,13910,,,
13911,,,b.2CH.004.005,,,13911,,,
13912,,,b.2CH.004.006,,,13912,,,
13913,templo,templo,b.2CH.004.007,35.619167,33.186667,13913,,,
13914,templo,templo,b.2CH.004.008,35.619167,33.186667,13914,,,
13915,,,b.2CH.004.009,,,13915,,,
13916,templo,templo,b.2CH.004.010,35.619167,33.186667,13916,,,
13917,templo,templo,b.2CH.004.011,35.619167,33.186667,13917,,,
13918,,,b.2CH.004.012,,,13918,,,
13919,,,b.2CH.004.013,,,13919,,,
13920,,,b.2CH.004.014,,,13920,,,
13921,,,b.2CH.004.015,,,13921,,,
13922,templo,templo,b.2CH.004.016,35.619167,33.186667,13922,,,
13923,Jordán,Jordán,b.2CH.004.017,36.238414,30.585164000000002,13923,,,
13924,Sucot,Sucot,b.2CH.004.017,35.603056,32.188889,13924,,,
13925,,,b.2CH.004.017,,,13925,,,
13926,,,b.2CH.004.018,,,13926,,,
13927,templo,templo,b.2CH.004.019,35.619167,33.186667,13927,,,
13928,,,b.2CH.004.020,,,13928,,,
13929,,,b.2CH.004.021,,,13929,,,
13930,templo,templo,b.2CH.004.022,35.619167,33.186667,13930,,,
13931,templo,templo,b.2CH.005.001,35.619167,33.186667,13931,,,
13932,,,b.2CH.005.001,,,13932,,,
13933,Israel,Israel,b.2CH.005.002,34.851612,31.046051000000002,13933,,,
13934,Sión,Sión,b.2CH.005.002,35.228611111111,31.771666666667,13934,,,
13935,Jerusalén,Jerusalén,b.2CH.005.002,35.21371,31.768319,13935,,,
13936,Israel,Israel,b.2CH.005.003,34.851612,31.046051000000002,13936,,,
13937,Israel,Israel,b.2CH.005.004,34.851612,31.046051000000002,13937,,,
13938,,,b.2CH.005.005,,,13938,,,
13939,Israel,Israel,b.2CH.005.006,34.851612,31.046051000000002,13939,,,
13940,templo,templo,b.2CH.005.007,35.619167,33.186667,13940,,,
13941,,,b.2CH.005.008,,,13941,,,
13942,,,b.2CH.005.009,,,13942,,,
13943,Egipto,Egipto,b.2CH.005.010,30.802497999999996,26.820553000000004,13943,,,
13944,Israel,Israel,b.2CH.005.010,34.851612,31.046051000000002,13944,,,
13945,Sinaí,Sinaí,b.2CH.005.010,34.0,29.5,13945,,,
13946,templo,templo,b.2CH.005.011,35.619167,33.186667,13946,,,
13947,,,b.2CH.005.012,,,13947,,,
13948,templo,templo,b.2CH.005.013,35.619167,33.186667,13948,,,
13949,templo,templo,b.2CH.005.014,35.619167,33.186667,13949,,,
13950,,,b.2CH.006.001,,,13950,,,
