id	string	freq	number_entities	low_string	string_len	type
#tim9	Sábado	9	0	sábado	6	tim
#org102	menesteroso	9	0	menesteroso	11	org
#per76	Salatiel	8	0	salatiel	8	per
#pla676	cuatro ciudades	8	0	cuatro ciudades	15	pla
#per665	Elcana	8	0	elcana	6	per
#per639	Balaam	8	0	balaam	6	per
#per7	Fares	8	0	fares	5	per
#org51	cuatro seres vivientes	8	0	cuatro seres vivientes	22	org
#per122	Neftalí	8	0	neftalí	7	per
#per134	muerta	8	0	muerta	6	per
#per789	sierva	8	0	sierva	6	per
#org91	tribu de  Dan	8	0	tribu de  dan	13	org
#org81	moabitas	8	0	moabitas	8	org
#tim9	séptimo día	8	0	séptimo día	11	tim
#pla72	monte	8	0	monte	5	pla
#per1006	Dalila	8	0	dalila	6	per
#per729	Itai	8	0	itai	4	per
#org0	multitudes	8	0	multitudes	10	org
#org100	rey del sur	8	0	rey del sur	11	org
#per724	Bicri	8	0	bicri	5	per
#org22	Hermanos	8	0	hermanos	8	org
#org77	jebuseos	8	0	jebuseos	8	org
#org37	cuerpo	8	0	cuerpo	6	org
#org15	hombre	8	0	hombre	6	org
#org100	sátrapas	8	0	sátrapas	8	org
#org0	padres	8	0	padres	6	org
#per126	Isacar	8	0	isacar	6	per
#pla127	Cades	8	0	cades	5	pla
#per120	Gad	8	0	gad	3	per
#org222	sabios de  Babilonia	8	0	sabios de  babilonia	20	org
#per558	Félix	8	0	félix	5	per
#org70	congregación de los  hijos de  Israel	8	0	congregación de los  hijos de  israel	37	org
#per798	hijo de  Bicri	8	0	hijo de  bicri	14	per
#org24	hombres de guerra	8	0	hombres de guerra	17	org
#per1065	Bani	8	0	bani	4	per
#per34	Judas Iscariote	8	0	judas iscariote	15	per
#per728	Arauna	8	0	arauna	6	per
#pla275	Rimón	8	0	rimón	5	pla
#pla362	Aroer	8	0	aroer	5	pla
#pla416	río	8	0	río	3	pla
#per523	Cis	8	0	cis	3	per
#org18	pueblo	8	0	pueblo	6	org
#org101	adversarios	8	0	adversarios	11	org
#per35	hombre	8	0	hombre	6	per
#org39	hombres de  Judá	8	0	hombres de  judá	16	org
#per14	Dios de mi salvación	8	0	dios de mi salvación	20	per
#per500	sacerdote	8	0	sacerdote	9	per
#org100	rico	8	0	rico	4	org
#org49	José	8	0	josé	4	org
#org4	señor	8	0	señor	5	org
#org131	criados	8	0	criados	7	org
#pla9	río	8	0	río	3	pla
#per583	suegro	8	0	suegro	6	per
#per924	Og	8	0	og	2	per
#pla267	Ascalón	8	0	ascalón	7	pla
#per96	heteo	8	0	heteo	5	per
#per50	procurador	8	0	procurador	10	per
#org0	reinos	8	0	reinos	6	org
#org15	cojos	8	0	cojos	5	org
#pla350	Zif	8	0	zif	3	pla
#org144	pueblo	8	0	pueblo	6	org
#per968	Belsasar	8	0	belsasar	8	per
#org144	paje de armas	8	0	paje de armas	13	org
#org46	hombre	8	0	hombre	6	org
#pla490	Eglón	8	0	eglón	5	pla
#org110	ancianos	8	0	ancianos	8	org
#per998	Joás	8	0	joás	4	per
#pla416	Quebar	8	0	quebar	6	pla
#per20	serpiente	8	0	serpiente	9	per
#per657	sierva	8	0	sierva	6	per
#org122	hijas	8	0	hijas	5	org
#per779	mujer	8	0	mujer	5	per
#org70	casa de  Jacob	8	0	casa de  jacob	14	org
#per48	Caifás	8	0	caifás	6	per
#per1	Señor Jesucristo	8	0	señor jesucristo	16	per
#per1	Salvador	8	0	salvador	8	per
#per156	padre	8	0	padre	5	per
#pla101	Gerar	8	0	gerar	5	pla
#org37	mujer	8	0	mujer	5	org
#pla504	Hermón	8	0	hermón	6	pla
#per1040	madre	8	0	madre	5	per
#per127	Zabulón	8	0	zabulón	7	per
#per733	hijo de  Saúl	8	0	hijo de  saúl	13	per
#pla115	Quiriat-arba	8	0	quiriat-arba	12	pla
#per121	Aser	8	0	aser	4	per
#per575	sumo sacerdote	8	0	sumo sacerdote	14	per
#org53	pueblo	8	0	pueblo	6	org
#pla332	Bet-horón	7	0	bet-horón	9	pla
#pla337	Soba	7	0	soba	4	pla
#org100	poderosos	7	0	poderosos	9	org
#org100	gobernadores	7	0	gobernadores	12	org
#pla1	ciudad	7	0	ciudad	6	pla
#org4	querubín	7	0	querubín	8	org
#org100	fuertes	7	0	fuertes	7	org
#per610	Finees	7	0	finees	6	per
#org144	muchacho	7	0	muchacho	8	org
#pla214	Roma	7	0	roma	4	pla
#per6	Tamar	7	0	tamar	5	per
#per171	Milca	7	0	milca	5	per
#per140	hijo	7	0	hijo	4	per
#per726	hermana	7	0	hermana	7	per
#org44	hijos de  Manasés	7	0	hijos de  manasés	17	org
#pla455	reino	7	0	reino	5	pla
#per44	Zacarías	7	0	zacarías	8	per
#org131	siervo	7	0	siervo	6	org
#org18	sabios	7	0	sabios	6	org
#per172	Aholibama	7	0	aholibama	9	per
#org146	hijos del  rey	7	0	hijos del  rey	14	org
#per1062	Maasías	7	0	maasías	7	per
#per39	Predicador	7	0	predicador	10	per
#org3	testigos	7	0	testigos	8	org
#per26	niño	7	0	niño	4	per
#org0	hermanos	7	0	hermanos	8	org
#per500	hermano	7	0	hermano	7	per
#org88	hijos de  Jacob	7	0	hijos de  jacob	15	org
#per93	hija	7	0	hija	4	per
#org100	príncipe	7	0	príncipe	8	org
#per1016	Eglón	7	0	eglón	5	per
#pla72	santo monte	7	0	santo monte	11	pla
#pla107	Harán	7	0	harán	5	pla
#per659	hijo de  Saúl	7	0	hijo de  saúl	13	per
#per947	Jabín	7	0	jabín	5	per
#pla57	montes de  Efraín	7	0	montes de  efraín	17	pla
#org100	rey del norte	7	0	rey del norte	13	org
#per4	hermano	7	0	hermano	7	per
#pla26	tierra	7	0	tierra	6	pla
#org88	niños	7	0	niños	5	org
#per169	Set	7	0	set	3	per
#pla110	Luz	7	0	luz	3	pla
#pla324	Tabor	7	0	tabor	5	pla
#org14	hechiceros	7	0	hechiceros	10	org
#pla113	Zoar	7	0	zoar	4	pla
#org104	casa de  David	7	0	casa de  david	14	org
#per1003	Jael	7	0	jael	4	per
#org24	gente de guerra	7	0	gente de guerra	15	org
#per583	suegro de  Moisés	7	0	suegro de  moisés	17	per
#pla316	tierra de los  filisteos	7	0	tierra de los  filisteos	24	pla
#per112	sumo sacerdote	7	0	sumo sacerdote	14	per
#org0	nación	7	0	nación	6	org
#org70	mujeres	7	0	mujeres	7	org
#org46	casa	7	0	casa	4	org
#per716	hermano	7	0	hermano	7	per
#org161	etíope	7	0	etíope	6	org
#org102	necesitado	7	0	necesitado	10	org
#org137	cereteos	7	0	cereteos	8	org
#org146	descendencia	7	0	descendencia	12	org
#pla173	Cilicia	7	0	cilicia	7	pla
#per131	hijo	7	0	hijo	4	per
#per168	Heber	7	0	heber	5	per
#org19	malignos	7	0	malignos	8	org
#per854	Eliú	7	0	eliú	4	per
#per173	Zilpa	7	0	zilpa	5	per
#per1092	Malquías	7	0	malquías	8	per
#per1	Hijo de Dios	7	0	hijo de dios	12	per
#org0	generación	7	0	generación	10	org
#per1067	Nehemías	7	0	nehemías	8	per
#pla48	Caná	7	0	caná	4	pla
#per1063	Hanán	7	0	hanán	5	per
#org22	tribu	7	0	tribu	5	org
#org4	ángel de  Dios	7	0	ángel de  dios	14	org
#per206	Enoc	7	0	enoc	4	per
#pla372	Gesur	7	0	gesur	5	pla
#per703	sacerdote	7	0	sacerdote	9	per
#org4	siete ángeles	7	0	siete ángeles	13	org
#org102	afligido	7	0	afligido	8	org
#org6	espíritu impuro	7	0	espíritu impuro	15	org
#pla182	Chipre	7	0	chipre	6	pla
#org57	heveos	7	0	heveos	6	org
#org102	huérfanos	7	0	huérfanos	9	org
#per655	Finees	7	0	finees	6	per
#pla15	Hades	7	0	hades	5	pla
#org18	descendencia	7	0	descendencia	12	org
#pla326	Jabes	7	0	jabes	5	pla
#per14	Santo	7	0	santo	5	per
#per153	Mamre	7	0	mamre	5	per
#pla650	Estaol	7	0	estaol	6	pla
#per10	rey	7	0	rey	3	per
#per731	Simei	7	0	simei	5	per
#org85	ismaelitas	7	0	ismaelitas	10	org
#per1053	escriba	6	0	escriba	7	per
#per1060	Serebías	6	0	serebías	8	per
#per14	Dios Todopoderoso	6	0	dios todopoderoso	17	per
#org19	necios	6	0	necios	6	org
#org15	hija	6	0	hija	4	org
#org144	escudero	6	0	escudero	8	org
#org88	espías	6	0	espías	6	org
#pla110	lugar	6	0	lugar	5	pla
#org135	asirios	6	0	asirios	7	org
#per575	hijo de  Josadac	6	0	hijo de  josadac	16	per
#per1004	Oreb	6	0	oreb	4	per
#org93	hijos de  Efraín	6	0	hijos de  efraín	16	org
#per523	padre	6	0	padre	5	per
#org18	hijos de  Dios	6	0	hijos de  dios	14	org
#per143	sierva	6	0	sierva	6	per
#org4	ángel del  Señor	6	0	ángel del  señor	16	org
#pla289	Adulam	6	0	adulam	6	pla
#per1087	Hasabías	6	0	hasabías	8	per
#org19	incircuncisos	6	0	incircuncisos	13	org
#org0	primogénito	6	0	primogénito	11	org
#org222	astrólogos	6	0	astrólogos	10	org
#per727	Barzilai	6	0	barzilai	8	per
#per1002	Zeeb	6	0	zeeb	4	per
#org19	insensatos	6	0	insensatos	10	org
#org6	espíritus impuros	6	0	espíritus impuros	17	org
#org0	hijo de  hombre	6	0	hijo de  hombre	15	org
#org14	magos	6	0	magos	5	org
#per195	jefe de los coperos	6	0	jefe de los coperos	19	per
#org79	hijas	6	0	hijas	5	org
#pla30	lugar	6	0	lugar	5	pla
#per128	hermano menor	6	0	hermano menor	13	per
#wor4	libro de la vida	6	0	libro de la vida	16	wor
#per570	Herodes	6	0	herodes	7	per
#org103	baales	6	0	baales	6	org
#org147	siervos de  David	6	0	siervos de  david	17	org
#org45	hijos de  Simeón	6	0	hijos de  simeón	16	org
#wor3	libro	6	0	libro	5	wor
#pla313	Afec	6	0	afec	4	pla
#org70	familia	6	0	familia	7	org
#per924	rey de  Basán	6	0	rey de  basán	13	per
#org162	gabaonitas	6	0	gabaonitas	10	org
#pla516	Tapúa	6	0	tapúa	5	pla
#pla77	huerto	6	0	huerto	6	pla
#org131	mujer	6	0	mujer	5	org
#pla446	Edén	6	0	edén	4	pla
#pla69	mujer	6	0	mujer	5	pla
#org44	tribu de  Manasés	6	0	tribu de  manasés	17	org
#org13	Judíos	6	0	judíos	6	org
#per1064	Sebanías	6	0	sebanías	8	per
#org74	heteos	6	0	heteos	6	org
#per14	juez	6	0	juez	4	per
#per1076	Jedaías	6	0	jedaías	7	per
#org18	miembros	6	0	miembros	8	org
#org18	hijos	6	0	hijos	5	org
#pla33	Cirene	6	0	cirene	6	pla
#org25	nobles	6	0	nobles	6	org
#per14	Señor de toda la  tierra	6	0	señor de toda la  tierra	24	per
#org14	falsos profetas	6	0	falsos profetas	15	org
#pla16 #pla51	hermanas	6	1	hermanas	8	pla
#per604	sacerdote	6	0	sacerdote	9	per
#pla139	Peniel	6	0	peniel	6	pla
#org174	rey de  Egipto	6	0	rey de  egipto	14	org
#org0	ser humano	6	0	ser humano	10	org
#org102	necesitados	6	0	necesitados	11	org
#per917	Zera	6	0	zera	4	per
#per81	Sadoc	6	0	sadoc	5	per
#org225 #org226	carnero	6	1	carnero	7	org
#per1	esposo	6	0	esposo	6	per
#per677	Astarot	6	0	astarot	7	per
#per497	hija del  faraón	6	0	hija del  faraón	16	per
#per176	Sala	6	0	sala	4	per
#pla78	tierra	6	0	tierra	6	pla
#per1061	Asaf	6	0	asaf	4	per
#org70	heredad	6	0	heredad	7	org
#pla118	Elam	6	0	elam	4	pla
#per180	Elifaz	6	0	elifaz	6	per
#pla16	ciudad	6	0	ciudad	6	pla
#per14	Dios de los  hebreos	6	0	dios de los  hebreos	20	per
#org70	congregación de  Israel	6	0	congregación de  israel	23	org
#org146	hijos	6	0	hijos	5	org
#pla3	Aholiba	6	0	aholiba	7	pla
#per851	temanita	6	0	temanita	8	per
#per507	Ananías	6	0	ananías	7	per
#pla134	Macpela	6	0	macpela	7	pla
#org25	ancianos de  Galaad	6	0	ancianos de  galaad	19	org
#org46	levita	6	0	levita	6	org
#pla397	Rehob	6	0	rehob	5	pla
#per1066	Harim	6	0	harim	5	per
#per148	Harán	6	0	harán	5	per
#pla385	Gezer	6	0	gezer	5	pla
#per657	mujer	6	0	mujer	5	per
#per2	amo	6	0	amo	3	per
#pla353	Maón	6	0	maón	4	pla
#per95	padre	6	0	padre	5	per
#per925	Acán	6	0	acán	4	per
#pla132	Shur	6	0	shur	4	pla
#per1	Jesús nazareno	6	0	jesús nazareno	14	per
#per35	rey de  Israel	6	0	rey de  israel	14	per
#org19	ladrones	6	0	ladrones	8	org
#per462	hombre	6	0	hombre	6	per
#per104	hermano	6	0	hermano	7	per
#org15	enfermo	6	0	enfermo	7	org
#pla97	Sinar	6	0	sinar	5	pla
#org150	pastores	6	0	pastores	8	org
#per845	siervo	6	0	siervo	6	per
#per31	Jacobo	6	0	jacobo	6	per
#per1075	Matanías	6	0	matanías	8	per
#per613	Hur	6	0	hur	3	per
#org78	hijos	6	0	hijos	5	org
#pla4	heredad	6	0	heredad	7	pla
#org147	jóvenes	6	0	jóvenes	7	org
#per664	hijo de  Sarvia	6	0	hijo de  sarvia	15	per
#per174	Zibeón	6	0	zibeón	6	per
#org0	habitantes de la  tierra	6	0	habitantes de la  tierra	24	org
#pla676	ciudades	6	0	ciudades	8	pla
#org19	incrédulos	6	0	incrédulos	10	org
#org25	jefes	6	0	jefes	5	org
#per14	Dios de  Isaac	6	0	dios de  isaac	14	per
#per1071	Azarías	6	0	azarías	7	per
#pla28	Monte de los Olivos	6	0	monte de los olivos	19	pla
#per77	hijo de  Salatiel	6	0	hijo de  salatiel	17	per
#per851	Elifaz	6	0	elifaz	6	per
#per615	Bezaleel	6	0	bezaleel	8	per
#pla274	Geba	6	0	geba	4	pla
#org52	veinticuatro ancianos	6	0	veinticuatro ancianos	21	org
#per53	Natanael	6	0	natanael	8	per
#per1	luz	6	0	luz	3	per
#per1067	gobernador	6	0	gobernador	10	per
#org4	ejército	6	0	ejército	8	org
#pla489	Jarmut	6	0	jarmut	6	pla
#per1100	Cadmiel	6	0	cadmiel	7	per
#org49	hijos de  José	6	0	hijos de  josé	14	org
#per916	Otoniel	6	0	otoniel	7	per
#pla382	casa	6	0	casa	4	pla
#org164	Hijitos	6	0	hijitos	7	org
#per789	mujer	6	0	mujer	5	per
#per1296	Sadoc	6	0	sadoc	5	per
#per652	mujer	6	0	mujer	5	per
#per465	Elimelec	6	0	elimelec	8	per
#per504	apóstol	6	0	apóstol	7	per
#per730	Gabaón	6	0	gabaón	6	per
#org181	sirvientes del  Templo	6	0	sirvientes del  templo	22	org
#per1009	Zebul	6	0	zebul	5	per
#pla162	Sabá	6	0	sabá	4	pla
#pla69	gran ciudad	6	0	gran ciudad	11	pla
#org39	padre de la  joven	6	0	padre de la  joven	18	org
#org173	rey de  Babilonia	6	0	rey de  babilonia	17	org
#per566	centurión	6	0	centurión	9	per
#per177	Arfaxad	6	0	arfaxad	7	per
#org49	casa de  José	6	0	casa de  josé	13	org
#pla30	santo Templo	6	0	santo templo	12	pla
#per715	joven	6	0	joven	5	per
#per179	Enós	6	0	enós	4	per
#pla328	Bet-avén	6	0	bet-avén	8	pla
#org0	gran multitud	6	0	gran multitud	13	org
#org16	extraños	6	0	extraños	8	org
#per1068	Hananías	6	0	hananías	8	per
#per718	siervo	6	0	siervo	6	per
#pla326	Jabes de  Galaad	6	0	jabes de  galaad	16	pla
#per661	Agag	6	0	agag	4	per
#per977	jefe de los eunucos	6	0	jefe de los eunucos	19	per
#org93	Efraín	6	0	efraín	6	org
#per136	muchacha	6	0	muchacha	8	per
#org15	niña	6	0	niña	4	org
#per14	Dios de los  ejércitos	6	0	dios de los  ejércitos	22	per
#org135	asirio	6	0	asirio	6	org
#per161	hija	6	0	hija	4	per
#pla492	Libna	6	0	libna	5	pla
#pla437	Mesec	6	0	mesec	5	pla
#per395	rey de  Sodoma	6	0	rey de  sodoma	14	per
#per472	madre	6	0	madre	5	per
#pla131	ríos	6	0	ríos	4	pla
#pla358	Gilboa	6	0	gilboa	6	pla
#org18	hermanos	6	0	hermanos	8	org
#org18	rectos	5	0	rectos	6	org
#org119	eunuco	5	0	eunuco	6	org
#per198	Cainán	5	0	cainán	6	per
#pla103	Zeboim	5	0	zeboim	6	pla
#org19	rebeldes	5	0	rebeldes	8	org
#per193	Onán	5	0	onán	4	per
#per14	libertador	5	0	libertador	10	per
#per1011	Heber	5	0	heber	5	per
#org70	hermano	5	0	hermano	7	org
#per571	Marcos	5	0	marcos	6	per
#org65	hombres	5	0	hombres	7	org
#tim2	día de  Jehová	5	0	día de  jehová	14	tim
#per1001	Ebed	5	0	ebed	4	per
#org122	mujer de su  prójimo	5	0	mujer de su  prójimo	20	org
#per926	Jefone	5	0	jefone	6	per
#pla271	Meguido	5	0	meguido	7	pla
#per183	Mahalaleel	5	0	mahalaleel	10	per
#per1143	Jonatán	5	0	jonatán	7	per
#per783	Jonadab	5	0	jonadab	7	per
#per16	mujer	5	0	mujer	5	per
#org50	familias	5	0	familias	8	org
#org24	jinetes	5	0	jinetes	7	org
#org57	siervos	5	0	siervos	7	org
#pla159	Horeb	5	0	horeb	5	pla
#pla547	Hinom	5	0	hinom	5	pla
#per576	Josadac	5	0	josadac	7	per
#org24	guarnición de los  filisteos	5	0	guarnición de los  filisteos	28	org
#per707	hombre	5	0	hombre	6	per
#per194	Jared	5	0	jared	5	per
#per196	jefe de los panaderos	5	0	jefe de los panaderos	21	per
#per861	padre	5	0	padre	5	per
#per999	hijo de  Ebed	5	0	hijo de  ebed	13	per
#per19	profeta	5	0	profeta	7	per
#per133	rey de  Egipto	5	0	rey de  egipto	14	per
#per197	Reuel	5	0	reuel	5	per
#per1005	Asera	5	0	asera	5	per
#pla321	ciudades	5	0	ciudades	8	pla
#per267	amo	5	0	amo	3	per
#per617	Aholiab	5	0	aholiab	7	per
#per768 #per706	sacerdotes	5	1	sacerdotes	10	per
#org6	ángeles	5	0	ángeles	7	org
#org4	carro	5	0	carro	5	org
#pla212	Corinto	5	0	corinto	7	pla
#per40	Jonás	5	0	jonás	5	per
#org94	casa del  faraón	5	0	casa del  faraón	16	org
#pla436	Tubal	5	0	tubal	5	pla
#per662	Goliat	5	0	goliat	6	per
#org102	viudas	5	0	viudas	6	org
#org122	madre	5	0	madre	5	org
#org18	rectos de corazón	5	0	rectos de corazón	17	org
#per771	Benaía	5	0	benaía	6	per
#pla310	lugar alto	5	0	lugar alto	10	pla
#org179	sidonios	5	0	sidonios	8	org
#pla785	ciudad	5	0	ciudad	6	pla
#per972	Misael	5	0	misael	6	per
#per128	menor	5	0	menor	5	per
#per845	hombre	5	0	hombre	6	per
#per533	Priscila	5	0	priscila	8	per
#pla191	Listra	5	0	listra	6	pla
#pla366	Horma	5	0	horma	5	pla
#pla546	Coat	5	0	coat	4	pla
#pla341	Azeca	5	0	azeca	5	pla
#per571	Juan	5	0	juan	4	per
#per93	moabita	5	0	moabita	7	per
#pla504	monte	5	0	monte	5	pla
#per846	Bildad	5	0	bildad	6	per
#org24	atalaya	5	0	atalaya	7	org
#pla350	desierto	5	0	desierto	8	pla
#org37	amados	5	0	amados	6	org
#per911	Anac	5	0	anac	4	per
#per14	Dios omnipotente	5	0	dios omnipotente	16	per
#pla336	Ajalón	5	0	ajalón	6	pla
#org3	hombres	5	0	hombres	7	org
#per186	Er	5	0	er	2	per
#per704	Doeg	5	0	doeg	4	per
#per657	mujer de  Nabal	5	0	mujer de  nabal	15	per
#org102	presos	5	0	presos	6	org
#org144	siervos de  David	5	0	siervos de  david	17	org
#org19	pecador	5	0	pecador	7	org
#org63	naciones	5	0	naciones	8	org
#tim2	fin del mundo	5	0	fin del mundo	13	tim
#pla790	Jabes-galaad	5	0	jabes-galaad	12	pla
#per970	Arioc	5	0	arioc	5	per
#per685	Nahas	5	0	nahas	5	per
#org67	refaítas	5	0	refaítas	8	org
#org19	hijos	5	0	hijos	5	org
#pla738	Media	5	0	media	5	pla
#per1	rey	5	0	rey	3	per
#pla470	Simeón	5	0	simeón	6	pla
#per4	marido	5	0	marido	6	per
#pla110	ciudad	5	0	ciudad	6	pla
#pla5	ciudades	5	0	ciudades	8	pla
#org18	siervos	5	0	siervos	7	org
#per185	Sela	5	0	sela	4	per
#org131	sierva	5	0	sierva	6	org
#per14	padre	5	0	padre	5	per
#per923	Rahab	5	0	rahab	5	per
#pla217	Grecia	5	0	grecia	6	pla
#per504	ciudadano romano	5	0	ciudadano romano	16	per
#org13	hermanos	5	0	hermanos	8	org
#per656	dios	5	0	dios	4	per
#per184	Peleg	5	0	peleg	5	per
#per991	hijo de  Joás	5	0	hijo de  joás	13	per
#per59	María	5	0	maría	5	per
#per35	yerno del  rey	5	0	yerno del  rey	14	per
#pla335	Gabaa	5	0	gabaa	5	pla
#pla404	ciudad	5	0	ciudad	6	pla
#per154	Lamec	5	0	lamec	5	per
#pla30	Tabernáculo	5	0	tabernáculo	11	pla
#org4	Señor	5	0	señor	5	org
#org96	segadores	5	0	segadores	9	org
#pla190	Iconio	5	0	iconio	6	pla
#per1	profeta	5	0	profeta	7	per
#org144	criado	5	0	criado	6	org
#pla19	cielos	5	0	cielos	6	pla
#per14	ayuda	5	0	ayuda	5	per
#org103	dioses santos	5	0	dioses santos	13	org
#org130	primogénito	5	0	primogénito	11	org
#per665	marido	5	0	marido	6	per
#per14	Rey de gloria	5	0	rey de gloria	13	per
#per1072	Johanán	5	0	johanán	7	per
#org21	joven	5	0	joven	5	org
#org18	hermano	5	0	hermano	7	org
#org14	profeta	5	0	profeta	7	org
#pla202	Troas	5	0	troas	5	pla
#pla263	santuario	5	0	santuario	9	pla
#per1	Verbo	5	0	verbo	5	per
#per529	Jasón	5	0	jasón	5	per
#per579 #per580	parteras	5	1	parteras	8	per
#org16	pueblos	5	0	pueblos	7	org
#org70	rebaño	5	0	rebaño	6	org
#pla330	Ofra	5	0	ofra	4	pla
#pla45	Betsaida	5	0	betsaida	8	pla
#pla472	Acaya	5	0	acaya	5	pla
#per130	Miguel	5	0	miguel	6	per
#per433	Ada	5	0	ada	3	per
#pla16 #pla17	ciudades	5	1	ciudades	8	pla
#org88	hijas	5	0	hijas	5	org
#org70	pueblo de  Jehová	5	0	pueblo de  jehová	17	org
#org24	centurión	5	0	centurión	9	org
#per915	Acsa	5	0	acsa	4	per
#org100	magistrados	5	0	magistrados	11	org
#per1	Jesús de  Nazaret	5	0	jesús de  nazaret	17	per
#pla72	monte santo	5	0	monte santo	11	pla
#per1074	Pedaías	5	0	pedaías	7	per
#org191	rey de  Jericó	5	0	rey de  jericó	14	org
#per652	sierva	5	0	sierva	6	per
#per481	niño	5	0	niño	4	per
#org16	naciones	5	0	naciones	8	org
#org70	familias	5	0	familias	8	org
#pla19	Reino	5	0	reino	5	pla
#org18	escogidos	5	0	escogidos	9	org
#org17	samaritanos	5	0	samaritanos	11	org
#org19	ladrón	5	0	ladrón	6	org
#per976	Ananías	5	0	ananías	7	per
#per846	suhita	5	0	suhita	6	per
#per191	Quedorlaomer	5	0	quedorlaomer	12	per
#per499	Gersón	5	0	gersón	6	per
#per532	Aquila	5	0	aquila	6	per
#pla519	Cedes	5	0	cedes	5	pla
#pla200	Tesalónica	5	0	tesalónica	10	pla
#pla5	casa de servidumbre	5	0	casa de servidumbre	19	pla
#per732	Obed-edom	5	0	obed-edom	9	per
#per504	niño	5	0	niño	4	per
#org15	paralítico	5	0	paralítico	10	org
#per251	faraón	5	0	faraón	6	per
#per467	pariente	5	0	pariente	8	per
#org164	Amados	5	0	amados	6	org
#org96	criadas	5	0	criadas	7	org
#org88	hombres honrados	5	0	hombres honrados	16	org
#org41	tribu de  Gad	5	0	tribu de  gad	13	org
#per134	hermana	5	0	hermana	7	per
#org65	ejército	5	0	ejército	8	org
#per460	Basemat	5	0	basemat	7	per
#pla134	cueva	5	0	cueva	5	pla
#per1	Hijo de David	5	0	hijo de david	13	per
#per990	niño	5	0	niño	4	per
#per653	hija de  Saúl	5	0	hija de  saúl	13	per
#per14	Hacedor	5	0	hacedor	7	per
#per14	Dios del  cielo	5	0	dios del  cielo	15	per
#per693	Ahitob	5	0	ahitob	6	per
#per14	rey	5	0	rey	3	per
#org52	ancianos	5	0	ancianos	8	org
#org83	siervos	5	0	siervos	7	org
#per940	rey de  Jerusalén	5	0	rey de  jerusalén	17	per
#per136	hermana	5	0	hermana	7	per
#per94	Obed	5	0	obed	4	per
#pla51	Ahola	5	0	ahola	5	pla
#pla785	Lais	5	0	lais	4	pla
#pla408	Lehi	5	0	lehi	4	pla
#pla77	Edén	5	0	edén	4	pla
#org70	hijos de tu  pueblo	5	0	hijos de tu  pueblo	19	org
#org19	homicidas	5	0	homicidas	9	org
#per971	Azarías	5	0	azarías	7	per
#per440	Lamec	5	0	lamec	5	per
#per1312	Zacarías	5	0	zacarías	8	per
#org13	acusadores	5	0	acusadores	10	org
#per1228	Hodías	5	0	hodías	6	per
#per998	padre	5	0	padre	5	per
#per109	hijo	5	0	hijo	4	per
#org103	amantes	5	0	amantes	7	org
#per1069	Joiada	5	0	joiada	6	per
#pla149	campos de  Moab	5	0	campos de  moab	15	pla
#org72	ceneos	5	0	ceneos	6	org
#pla51	hermana	5	0	hermana	7	pla
#per103	Nicodemo	5	0	nicodemo	8	per
#org183	hombre	5	0	hombre	6	org
#per190	Matusalén	5	0	matusalén	9	per
#org145	casa	5	0	casa	4	org
#pla307	Nob	5	0	nob	3	pla
#pla611	Cisón	5	0	cisón	5	pla
#org109	hermanos	5	0	hermanos	8	org
#pla149	Moab	4	0	moab	4	pla
#per584	mujer	4	0	mujer	5	per
#pla351	Hores	4	0	hores	5	pla
#pla383	Refaim	4	0	refaim	6	pla
#org70	multitud	4	0	multitud	8	org
#per714	siervo	4	0	siervo	6	per
#org144	siervos de  Saúl	4	0	siervos de  saúl	16	org
#per721	arquita	4	0	arquita	7	per
#per1016	rey de  Moab	4	0	rey de  moab	12	per
#per11	mujer	4	0	mujer	5	per
#org18	malos	4	0	malos	5	org
#per38	muchacha	4	0	muchacha	8	per
#pla159	monte de  Dios	4	0	monte de  dios	14	pla
#per961	Gabriel	4	0	gabriel	7	per
#per522 #per659	valientes	4	1	valientes	9	per
#per267	capitán de la guardia	4	0	capitán de la guardia	21	per
#org65	siervos del  faraón	4	0	siervos del  faraón	19	org
#per189	mayordomo	4	0	mayordomo	9	per
#pla340	Soco	4	0	soco	4	pla
#per760	Abinadab	4	0	abinadab	8	per
#org18	santos del  Altísimo	4	0	santos del  altísimo	20	org
#per940 #per945 #per943 #per949 #per909	cinco reyes	4	4	cinco reyes	11	per
#per139	hijo	4	0	hijo	4	per
#per1	Mesías	4	0	mesías	6	per
#org6	que lo montaba	4	0	que lo montaba	14	org
#org16	pueblo	4	0	pueblo	6	org
#per776	Hanún	4	0	hanún	5	per
#per505	Simón	4	0	simón	5	per
#per1096	Zacur	4	0	zacur	5	per
#pla3	santa ciudad	4	0	santa ciudad	12	pla
#org239	hombres de  Siquem	4	0	hombres de  siquem	18	org
#per466	Mahlón	4	0	mahlón	6	per
#per522	hombre	4	0	hombre	6	per
#per3 #per2	padres	4	1	padres	6	per
#per27	Mateo	4	0	mateo	5	per
#per18	niño	4	0	niño	4	per
#org4	varones	4	0	varones	7	org
#per745	Rizpa	4	0	rizpa	5	per
#per909	rey de  Eglón	4	0	rey de  eglón	13	per
#pla291	Sitim	4	0	sitim	5	pla
#pla42	occidente	4	0	occidente	9	pla
#pla781	Timnat	4	0	timnat	6	pla
#pla4	collados	4	0	collados	8	pla
#per779	mujer de  Urías	4	0	mujer de  urías	15	per
